id|name|code|description
1146|Makine kurulumu, onarımı|28.94.03|Sanayi ve ev tipi dikiş makinelerinin imalatı (dikiş makinelerinin iğneleri, mobilyaları, tabanları, kapakları vb. parçaları dahil)
1147|Makine kurulumu, onarımı|28.94.04|Suni ve sentetik tekstil malzemesinin ekstrüzyonu, çekilmesi, tekstüre edilmesi veya kesilmesi için kullanılan makineler ile doğal tekstil elyafı hazırlama makineleri ve dokuma makinelerinin imalatı (çırçır makinesi, taraklama makinesi vb. dahil)
1148|Makine kurulumu, onarımı|28.94.05|Tekstil ipliği ve kumaşını yıkama, ağartma, boyama, apreleme, temizleme, sıkma, sarma, emprenye etme, bitirme, kesme, surfile ve benzerleri için makineler ile keçe imalatında ve bitirilmesinde kullanılan makinelerin imalatı
1149|Makine kurulumu, onarımı|28.94.06|Tekstil büküm makineleri ile katlama, bükme, bobine sarma veya çile yapma makinelerinin imalatı
1150|Makine kurulumu, onarımı|28.94.08|Tekstil amaçlı makinelerle kullanılan yardımcı makinelerin ve tekstil baskı makinelerinin imalatı (ratiyerler, jakardlar, vb.) (ofset baskı makineleri, tipografik, fleksografik, gravür baskı makineleri hariç)
1151|Makine kurulumu, onarımı|28.94.09|Tekstil, giyim eşyası ve deri üretiminde kullanılan makinelerin parçalarının imalatı (dikiş makinelerinde kullanılanlar hariç)
1152|Makine kurulumu, onarımı|28.95.01|Kağıt ve mukavva üretiminde kullanılan makinelerin imalatı
1153|Makine kurulumu, onarımı|28.96.01|Plastik ve kauçuk makinelerinin imalatı
1154|Makine kurulumu, onarımı|28.99.01|Basım ve ciltleme makineleri ile basıma yardımcı makinelerin ve bunların parçalarının imalatı (ofset baskı makinesi, tipografik baskı makinesi, dizgi makinesi, baskı kalıpları için makineler, ciltleme makinesi vb.) (büro tipi baskı makinesi hariç)
1155|Makine kurulumu, onarımı|28.99.05|Otomatik bovling salonu donanımlarının, dönme dolap, atlı karınca, salıncak, poligon, vb. diğer panayır alanı eğlence donanımları ile kumarhane oyun masalarının imalatı
1156|Makine kurulumu, onarımı|28.99.08|Sicim ve halat makinelerinin imalatı
1157|Makine kurulumu, onarımı|28.99.99|Başka yerde sınıflandırılmamış diğer özel amaçlı makinelerin imalatı
1158|Makine kurulumu, onarımı|32.40.02|Bozuk para veya jetonla çalışan oyun makineleri ile bilardo için kullanılan eşya ve aksesuarların imalatı (rulet vb. oyun makineleri ile bilardo masa ve istekaları, isteka dayanakları, bilardo topları, tebeşirleri, toplu veya sürgülü puan sayaçları vb.)
1159|Makine kurulumu, onarımı|32.40.06|Lunapark, masa ve salon oyunları için gereçlerin imalatı
1160|Makine kurulumu, onarımı|33.11.99|Başka yerde sınıflandırılmamış metal ürünlerin onarım ve bakımı (balık kafesleri hariç)
1161|Makine kurulumu, onarımı|33.12.02|Tarım ve ormancılık makinelerinin onarım ve bakımı (traktörlerin bakım ve onarımı hariç)
1162|Makine kurulumu, onarımı|33.12.03|Motor ve türbinlerin onarım ve bakımı (hidrolik, rüzgar, gaz, su, buhar türbinleri) (gemi ve tekne motorları, motorlu kara taşıtı ve motosiklet motorları hariç)
1163|Makine kurulumu, onarımı|33.12.04|Sanayi fırınlarının, ocaklarının ve ocak brülörlerinin onarım ve bakımı
1164|Makine kurulumu, onarımı|33.12.05|Kaldırma ve taşıma ekipmanlarının onarım ve bakımı
1165|Makine kurulumu, onarımı|33.12.08|Madencilik, inşaat, petrol ve gaz sahalarında kullanılan makinelerin onarım ve bakımı
1166|Makine kurulumu, onarımı|33.12.10|Akışkan gücü ile çalışan ekipmanlar, pompalar, kompresörler ile valflerin ve vanaların onarım ve bakımı (akaryakıt pompalarının tamiri dahil)
1167|Makine kurulumu, onarımı|33.12.11|Metal işleme makinelerinin ve takım tezgahlarının onarım ve bakımı (CNC olanlar dahil)
1168|Makine kurulumu, onarımı|33.12.12|Motorlu veya pnömatik (hava basınçlı) el aletlerinin onarımı (yuvarlak/vargel/zincir testere, matkap, pnömatik veya motorlu metal kesme makası, darbeli cıvata anahtarı vb.)
1169|Makine kurulumu, onarımı|33.12.13|Elektrikli kaynak ve lehim aletlerinin onarım ve bakımı
1170|Makine kurulumu, onarımı|33.12.14|Metalürji makinelerinin onarım ve bakımı
1171|Makine kurulumu, onarımı|33.12.15|Gıda, içecek ve tütün işleme makinelerinin onarım ve bakımı
1172|Makine kurulumu, onarımı|33.12.16|Tekstil, giyim eşyası ve deri üretim makinelerinin onarım ve bakımı (triko makinelerinin onarımı dahil)
1173|Makine kurulumu, onarımı|33.12.17|Kağıt, karton ve mukavva üretiminde kullanılan makinelerin onarım ve bakımı
1174|Makine kurulumu, onarımı|33.12.19|Ağaç, mantar, taş, sert kauçuk veya benzeri sert malzemeleri işlemede kullanılan takım tezgahlarının onarım ve bakımı (CNC olanlar dahil)
1175|Makine kurulumu, onarımı|33.12.21|Sıvılar için filtreleme ya da temizleme makineleri ve aparatlarının onarım ve bakımı
1176|Makine kurulumu, onarımı|33.12.27|Kesici aletler ile el aletlerinin onarım ve bakımı (matbaa giyotini, şerit testere, el testeresi, çapa, orak vb. bileyleme ve çarkçılık dahil) (motorlu ve pnömatik olanlar hariç)
1177|Makine kurulumu, onarımı|33.12.28|Plastik ve kauçuk imalatında ve işlenmesinde kullanılan makinelerin onarım ve bakımı
1178|Makine kurulumu, onarımı|33.12.29|Endüstriyel rulmanların, dişlilerin, dişli takımlarının ve tahrik tertibatı elemanlarının onarım ve bakımı
1179|Makine kurulumu, onarımı|33.12.99|Başka yerde sınıflandırılmamış diğer makinelerin onarım ve bakımı (motorlu kara taşıtları, gemiler, tekneler ve uçaklar hariç)
1180|Makine kurulumu, onarımı|33.19.99|Başka yerde sınıflandırılmamış diğer ekipmanların onarımı (ahşap konteyner, gemi fıçı ve varilleri, madeni para ile çalışan oyun makineleri, değirmentaşı, bileme taşı vs.)
1181|Makine kurulumu, onarımı|33.20.36|Metallerin işlenmesinde, kesilmesinde ve şekillendirilmesinde kullanılan makinelerin kurulum hizmetleri
1182|Makine kurulumu, onarımı|33.20.46|Genel amaçlı makinelerin kurulum hizmetleri
1183|Makine kurulumu, onarımı|33.20.52|Fabrikasyon metal ürünlerin kurulum hizmetleri (buhar jeneratörlerinin kurulum hizmetleri ve sanayi tesislerindeki metal boru sistemlerinin kurulumu dahil, merkezi ısıtma sıcak su kazanları (boylerleri) ile makine ve ekipmanlar hariç)
1184|Makine kurulumu, onarımı|33.20.90|Diğer sanayi makine ve ekipmanlarının kurulumu
1185|Makine, yedek parça ticareti|46.14.02|Tarımsal ekipmalar ile makine ve sanayi ekipmanlarının toptan satışı ile ilgili aracıların faaliyetleri
1186|Makine, yedek parça ticareti|46.43.12|Konutlarda, bürolarda ve mağazalarda kullanılan klimaların (iklimlendirme ekipmanlarının) toptan ticareti (sanayi tipi olanlar hariç)
1187|Makine, yedek parça ticareti|46.61.02|Tarım, hayvancılık ve ormancılık makine ve ekipmanları ile aksam ve parçalarının toptan ticareti
1188|Makine, yedek parça ticareti|46.61.03|Çim biçme ve bahçe makine ve ekipmanları ile aksam ve parçalarının toptan ticareti
1189|Makine, yedek parça ticareti|46.62.01|Ağaç işleme takım tezgahları ve parçalarının toptan ticareti (parça tutucuları dahil)
1190|Makine, yedek parça ticareti|46.62.02|Metal işleme takım tezgahlarının ve parçalarının toptan ticareti (parça tutucuları dahil)
1191|Makine, yedek parça ticareti|46.64.05|Tekstil endüstrisi makineleri ile dikiş ve örgü makineleri ve parçalarının toptan ticareti (ev tipi olanlar hariç)
1192|Makine, yedek parça ticareti|46.64.06|Kompresör ve parçalarının toptan ticareti (soğutma, hava ve diğer amaçlar için)
1193|Makine, yedek parça ticareti|46.64.11|İş güvenliği amaçlı kişisel koruyucu donanımların toptan ticareti
1194|Makine, yedek parça ticareti|46.64.12|Yangın söndürücüler, püskürtme tabancaları, buhar veya kum püskürtme makineleri ile benzeri mekanik cihazların toptan ticareti (tarımsal amaçlı kullanılanlar ile taşıtlar için yangın söndürücüler hariç)
1195|Makine, yedek parça ticareti|46.64.16|Makine ve ekipmanlarla ilgili aksam ve parçaların toptan ticareti (motorlu kara taşıtları için olanlar hariç)
1196|Makine, yedek parça ticareti|46.64.99|Başka yerde sınıflandırılmamış diğer makine ve ekipmanların toptan ticareti
1197|Makine, yedek parça ticareti|46.84.03|Demirden veya çelikten merkezi ısıtma radyatörleri, merkezi ısıtma kazanları (kombiler dahil) ile bunların parçalarının toptan ticareti (buhar jeneratörleri ve kızgın su üreten kazanlar hariç)
1198|Makine, yedek parça ticareti|47.52.23|Yangın söndürücüler ve ekipmanlarının perakende ticareti (arabalar için olanlar ve yüksek basınçlı olanlar hariç)
1199|Makine, yedek parça ticareti|77.31.01|Tarımsal makine ve ekipmanların operatörsüz olarak kiralanması ve operasyonel leasingi (çim biçme makineleri hariç)
1200|Motosiklet, bisiklet imalatı, onarımı|30.91.02|Motosiklet parça ve aksesuarları imalatı (motosikletler için pistonlar, piston segmanları, karbüratörler dahil)
1201|Motosiklet, bisiklet imalatı, onarımı|30.92.01|Bisiklet imalatı (yardımcı elektrikli motoru bulunan bisiklet dahil) (çocuklar için plastik bisikletler hariç)
1202|Motosiklet, bisiklet imalatı, onarımı|30.92.02|Bisiklet parça ve aksesuarlarının imalatı (jantlar, gidonlar, iskelet, çatallar, pedal fren göbekleri/poyraları, göbek/poyra frenleri, krank dişlileri, pedallar ve serbest dişlilerin parçaları, vb.)
1203|Motosiklet, bisiklet imalatı, onarımı|30.92.05|Bebek arabaları, pusetler ve bunların parçalarının imalatı
1204|Motosiklet, bisiklet imalatı, onarımı|30.99.01|Mekanik hareket ettirici tertibatı bulunmayan araçların imalatı (alışveriş arabaları, sanayi el arabaları, işportacı arabaları, bagaj arabaları, elle çekilen golf arabaları, hasta nakli için arabalar, kızaklar dahil)
1205|Motosiklet, bisiklet imalatı, onarımı|95.29.05|Bisiklet onarımı
1206|Motosiklet, bisiklet imalatı, onarımı|95.32.00|Motosikletlerin onarım ve bakımı
1207|Motosiklet, bisiklet ticareti|46.18.09|Motosikletler, motorlu bisikletler ve bunların parça ve aksesuarlarının toptan satışı ile ilgili aracıların faaliyetleri
1208|Motosiklet, bisiklet ticareti|46.73.25|Motosikletler ve motorlu bisikletlerin parça ve aksesuarlarının toptan ticareti
1209|Motosiklet, bisiklet ticareti|47.63.04|Bisiklet perakende ticareti
1210|Motosiklet, bisiklet ticareti|47.83.01|Motosikletler ve motorlu bisikletlerin perakende ticareti
1211|Motosiklet, bisiklet ticareti|47.83.02|Motosikletler ve motorlu bisikletlerin parça ve aksesuarlarının perakende ticareti
1212|Oto bakım servisçiliği|33.12.09|Tarım ve ormancılıkta kullanılan motokültörler ve traktörlerin onarım ve bakımı
1213|Oto bakım servisçiliği|71.20.12|Entegre mekanik ve elektrik sistemleri konusunda teknik test ve analiz faaliyetleri
1214|Oto bakım servisçiliği|95.31.01|Motorlu kara taşıtlarının genel onarım ve bakımı faaliyetleri
1215|Oto boyacılık|95.31.05|Motorlu kara taşıtlarının boyanması faaliyetleri
1216|Oto döşemecilik|29.32.22|Motorlu kara taşıtları için koltuk imalatı
1217|Oto döşemecilik|30.11.06|Gemiler ve yüzer yapılar için oturulacak yerlerin imalatı
1218|Oto döşemecilik|95.31.07|Motorlu kara taşıtların koltuk ve döşemelerinin onarım ve bakımı faaliyetleri
1219|Oto elektrikçilik|95.31.06|Motorlu kara taşıtlarının elektrik sistemlerinin onarım faaliyetleri
1220|Oto lastik onarımı|22.11.19|Lastik tekerleklerinin yeniden işlenmesi ve sırt geçirilmesi (lastiğin kaplanması)
1221|Oto lastik onarımı|95.31.02|Motorlu kara taşıtlarının lastik onarımı faaliyetleri
1222|Oto lastik ticareti|46.72.13|Motorlu kara taşıtı lastiklerinin ve jantlarının toptan ticareti (motosiklet lastik ve jantları hariç)
1223|Oto lastik ticareti|47.82.04|Motorlu kara taşıtı lastiklerinin ve jantlarının perakende ticareti (motosiklet parça ve aksesuarları hariç)
1224|Oto LPG montajı|95.31.08|Motorlu kara taşıtlarına yakıt sistemi (benzin, dizel, LPG, CNG, LNG vb.) montajı ve bakımı hizmetleri
1225|Oto yedek parça imalatı|28.29.18|İçten yanmalı motorlar için yağ filtresi, yakıt filtresi, hava filtresi, gres nipelleri, yağ keçesi ve benzerlerinin imalatı
1226|Oto yedek parça imalatı|29.31.90|Motorlu kara taşıtları için diğer elektrik ve elektronik donanımların imalatı (oto alarm sistemlerinin imalatı dahil)
1227|Oto yedek parça imalatı|29.32.20|Motorlu kara taşıtları için vites kutusu, debriyaj, fren, aks, amortisör gibi çeşitli parça ve aksesuarların imalatı
1228|Oto yedek parça imalatı|29.32.21|Motorlu kara taşıtları için karoser, kabin ve kupalara ait parça ve aksesuarların imalatı
1229|Oto yedek parça imalatı|30.92.03|Engelli araçlarının imalatı (motorlu, motorsuz, akülü, şarjlı, vb.)
1230|Oto yedek parça imalatı|30.92.04|Engelli araçlarının parça ve aksesuarlarının imalatı
1231|Oto yedek parça ticareti|46.18.08|Motorlu kara taşıtlarının parça ve aksesuarlarının toptan satışı ile ilgili aracıların faaliyetleri
1232|Oto yedek parça ticareti|46.72.12|Motorlu kara taşıtlarının parçalarının toptan ticareti (cam, lastik ve jantlar ile motosiklet parçaları hariç)
1233|Oto yedek parça ticareti|46.72.14|Motorlu kara taşıtlarının aksesuarlarının toptan ticareti (motosiklet aksesuarları hariç)
1234|Oto yedek parça ticareti|47.30.02|Motorlu kara taşıtları için yağlama ve soğutma ürünlerinin perakende ticareti
1235|Oto yedek parça ticareti|47.82.05|Motorlu kara taşıtı camlarının perakende ticareti (motosiklet parça ve aksesuarları hariç)
1236|Oto yedek parça ticareti|47.82.06|Motorlu kara taşıtlarının ikinci el (kullanılmış) parçalarının perakende ticareti (motosiklet parça ve aksesuarları hariç)
1237|Oto yedek parça ticareti|47.82.07|Motorlu kara taşıtlarının aksesuarlarının perakende ticareti (motosiklet parça ve aksesuarları hariç)
1238|Oto yedek parça ticareti|47.82.08|Motorlu kara taşıtlarının akülerinin perakende ticareti
1239|Oto yedek parça ticareti|47.82.90|Motorlu kara taşıtlarının diğer parça ve aksesuarlarının perakende ticareti
1240|Oto yıkama, yağlama|95.31.03|Motorlu kara taşıtlarının yağlama, yıkama, cilalama vb. faaliyetlerİ
1241|Saatçilik|23.15.08|Duvar saati, kol saati veya gözlük için camlar (bombeli, kavisli, içi oyuk vb. şekilde fakat, optik açıdan işlenmemiş) ile bu tür camların imalatı için kullanılan içi boş küre ve bunların parçalarının imalatı
1242|Saatçilik|26.52.03|Devam kayıt cihazları, zaman kayıt cihazları, parkmetreler; duvar ve kol saati makineli zaman ayarlı anahtarların imalatı (vardiya saati vb.)
1243|Saatçilik|26.52.04|Kol, masa, duvar ve cep saatlerinin, bunların makinelerinin, kasalarının ve diğer parçalarının imalatı (kronometreler ve taşıtlar için gösterge panellerinde bulunan saatler ve benzeri tipteki saatler dahil)
1244|Saatçilik|46.48.02|Saat toptan ticareti
1245|Saatçilik|47.77.03|Saat (kol, masa, duvar vb. saatler ile kronometreler) perakende ticareti
1246|Saatçilik|95.25.01|Saatlerin onarımı (kronometreler dahil, devam kayıt cihazları hariç)
1247|Saatçilik|95.25.03|Saatlerin yenilenmesi hizmeti faaliyetleri (telefon özelliği olmayan akıllı saatler)
1248|Soba, banyo kazanı, şofben imalatı, onarımı, ticareti|27.52.02|Elektriksiz ev tipi gaz, sıvı veya katı yakıtlı soba, kuzine, ızgara, şömine, mangal, semaver, su ısıtıcısı (termosifon, şofben vb.) vb. aletlerin imalatı
1249|Soba, banyo kazanı, şofben imalatı, onarımı, ticareti|95.22.03|Termosifon, şofben, banyo kazanı vb. onarım ve bakımı (merkezi ısıtma kazanlarının (boylerler) onarımı hariç)
1250|Tenekecilik|25.99.13|Metalden çatı olukları, çatı kaplamaları vb. imalatı
1251|Tenekecilik|43.41.00|Çatı işleri
1252|Tornacılık|25.40.04|Metallerin dövülmesi, preslenmesi, baskılanması ve damgalanması
1253|Tornacılık|25.40.05|Toz metalürjisi
1254|Tornacılık|25.53.01|Metallerin makinede işlenmesi (torna tesfiye işleri, metal parçaları delme, tornalama, frezeleme, rendeleme, parlatma, oluk açma, perdahlama, birleştirme, kaynak yapma, çapak alma, kumlama, vb. faaliyetler)
1255|Tornacılık|25.53.02|CNC oksijen, CNC plazma, CNC su jeti vb. makinelerinin kullanılması yoluyla metallerin kesilmesi veya üzerlerinin yazılması
1256|Tornacılık|25.53.03|Lazer ışınlarının kullanılması yoluyla metallerin kesilmesi veya üzerlerinin yazılması
1257|Tornacılık|28.14.01|Sanayi musluk, valf ve vanaları, sıhhi tesisat ve ısıtmada kullanılan musluk ve vanalar ile doğalgaz vanaları, dökme olanlar
1258|Tornacılık|28.14.02|Sanayi musluk, valf ve vanaları, sıhhi tesisat ve ısıtmada kullanılan musluk ve vanalar ile doğalgaz vanaları, dökme olanlar hariç
1259|Tüp gaz bayiliği|47.78.10|Evlerde kullanılan tüpgaz perakende ticareti
1260|Pazarda ayakkabı, tekstil ürünleri ticareti|47.51.06|Tezgahlar ve pazar yerleri vasıtasıyla tuhafiye, manifatura ve mefruşat ürünleri perakende ticareti (seyyar satıcılar hariç)
1261|Pazarda ayakkabı, tekstil ürünleri ticareti|47.71.13|Tezgahlar ve pazar yerleri vasıtasıyla iç giyim eşyası, dış giyim eşyası, çorap, giysi aksesuarı ve ayakkabı perakende ticareti (seyyar satıcılar hariç)
1262|Pazarda bitki, hayvan, su ürünleri ticareti|47.23.02|Tezgahlar ve pazar yerleri vasıtasıyla balık ve diğer su ürünleri perakende ticareti (seyyar satıcılar hariç)
1263|Pazarda bitki, hayvan, su ürünleri ticareti|47.76.06|Tezgahlar ve pazar yerleri vasıtasıyla çiçek, bitki ve bitki tohumu (çiçek toprağı ve saksıları dahil) perakende ticareti (seyyar satıcılar hariç)
1264|Pazarda bitki, hayvan, su ürünleri ticareti|47.76.07|Tezgahlar ve pazar yerleri vasıtasıyla canlı büyük ve küçükbaş hayvan, canlı kümes hayvanı, ev hayvanı ve yemlerinin perakende ticareti (seyyar satıcılar hariç)
1265|Pazarda çeşitli malların ticareti|47.12.03|Tezgahlar ve pazar yerleri vasıtasıyla bys. diğer malların perakende ticareti (seyyar satıcılar hariç)
1266|Pazarda çeşitli malların ticareti|47.52.24|Tezgahlar ve pazar yerleri vasıtasıyla mutfak eşyaları ile banyo ve tuvalette kullanılan eşyaların perakende ticareti (seyyar satıcılar hariç)
1267|Pazarda çeşitli malların ticareti|47.52.25|Tezgahlar ve pazar yerleri vasıtasıyla elektrikli alet, cihaz ve elektrik malzemeleri, el aletleri ile hırdavat perakende ticareti (seyyar satıcılar hariç)
1268|Pazarda çeşitli malların ticareti|47.53.04|Tezgahlar ve pazar yerleri vasıtasıyla halı, kilim, vb. perakende ticareti (seyyar satıcılar hariç)
1269|Pazarda çeşitli malların ticareti|47.55.12|Tezgahlar ve pazar yerleri vasıtasıyla ev ve büro mobilyaları (ağaç, metal, vb.) perakende ticareti (seyyar satıcılar hariç)
1270|Pazarda çeşitli malların ticareti|47.64.09|Tezgahlar ve pazar yerleri vasıtasıyla imitasyon takı, süs eşyası, oyun, oyuncak, turistik ve hediyelik eşya perakende ticareti (seyyar satıcılar hariç)
1271|Pazarda çeşitli malların ticareti|47.75.02|Tezgahlar ve pazar yerleri vasıtasıyla kişisel bakım ve kozmetik ürünleri ile temizlik ürünleri perakende ticareti (seyyar satıcılar hariç)
1272|Pazarda sebze, meyve ticareti|47.21.06|Tezgahlar ve pazar yerleri vasıtasıyla sebze ve meyve (taze veya işlenmiş) (zeytin dahil) perakende ticareti (seyyar satıcılar hariç)
1273|Pazarda yiyecek, içecek ticareti|47.11.03|Tezgahlar ve pazar yerleri vasıtasıyla diğer gıda ürünleri (bal, un, tahıl, pirinç, bakliyat vb. dahil) perakende ticareti (seyyar satıcılar hariç)
1274|Pazarda yiyecek, içecek ticareti|47.22.07|Tezgahlar ve pazar yerleri vasıtasıyla şarküteri ürünleri, süt ve süt ürünleri ile yumurta perakende ticareti (seyyar satıcılar hariç)
1275|Pazarda yiyecek, içecek ticareti|47.24.03|Tezgahlar ve pazar yerleri vasıtasıyla fırın ürünleri perakende ticareti (seyyar satıcılar hariç)
1276|Pazarda yiyecek, içecek ticareti|47.24.04|Tezgahlar ve pazar yerleri vasıtasıyla şekerleme perakende ticareti (seyyar satıcılar hariç)
1277|Pazarda yiyecek, içecek ticareti|47.27.09|Tezgahlar ve pazar yerleri vasıtasıyla yenilebilir katı ve sıvı yağ (tereyağı hariç) perakende ticareti (seyyar satıcılar hariç)
1278|Pazarda yiyecek, içecek ticareti|47.27.10|Tezgahlar ve pazar yerleri vasıtasıyla çay, kahve, kakao, baharat perakende ticareti (seyyar satıcılar hariç)
1279|Seyyar satıcılık|47.11.04|Seyyar olarak ve motorlu araçlarla gıda ürünleri ve içeceklerin (alkollü içecekler hariç) perakende ticareti
1280|Seyyar satıcılık|47.11.06|Mağaza, tezgah, pazar yeri dışında yapılan perakende ticaret (ev ev dolaşarak veya komisyoncular tarafından perakende olarak yapılanlar)
1281|Seyyar satıcılık|47.12.02|Seyyar olarak ve motorlu araçlarla diğer malların perakende ticareti
1282|Seyyar satıcılık|47.51.07|Seyyar olarak ve motorlu araçlarla tekstil, giyim eşyası ve ayakkabı perakende ticareti
1283|Seyyar satıcılık|56.12.00|Seyyar yemek hizmeti faaliyetleri
1284|Akaryakıt ticareti|20.51.24|Sıvı biyoyakıt imalatı
1285|Akaryakıt ticareti|46.81.01|Sıvı yakıtlar ve bunlarla ilgili ürünlerin toptan ticareti
1286|Akaryakıt ticareti|47.30.01|Motorlu kara taşıtı ve motosiklet yakıtının perakende ticareti
1287|Akaryakıt ticareti|47.78.09|Evlerde kullanılan fuel oil perakende ticareti
1288|Durak, otopark işletmeciliği|52.21.07|Otopark ve garaj işletmeciliği (bisiklet parkları ve karavanların kışın saklanması dahil)
1289|Durak, otopark işletmeciliği|52.21.09|Kara yolu yolcu taşımacılığına yönelik otobüs terminal hizmetleri
1290|Durak, otopark işletmeciliği|52.21.10|Kara yolu yolcu taşımacılığına yönelik otobüs, minibüs ve taksi duraklarının işletilmesi (otobüs terminal hizmetleri hariç)
1291|Durak, otopark işletmeciliği|52.21.90|Kara taşımacılığını destekleyici diğer hizmetler (kamyon terminal işletmeciliği dahil)
1292|Durak, otopark işletmeciliği|96.99.05|Kendi hesabına çalışan valelerin hizmetleri
1293|Faytonculuk|49.39.00|Başka yerde sınıflandırılmamış kara taşımacılığı ile yapılan diğer yolcu taşımacılığı
1294|İş makinesi işletmeciliği|01.61.02|Bitkisel üretimi destekleyici mahsulün hasat ve harmanlanması, biçilmesi, balyalanması, biçerdöver işletilmesi vb. faaliyetler
1295|İş makinesi işletmeciliği|37.00.01|Kanalizasyon (kanalizasyon atıklarının uzaklaştırılması ve arıtılması, kanalizasyon sistemlerinin ve atık su arıtma tesislerinin işletimi, foseptik çukurların ve havuzların boşaltılması ve temizlenmesi, seyyar tuvalet faaliyetleri vb.)
1296|İş makinesi işletmeciliği|43.99.04|Vinç ve benzeri diğer inşaat ekipmanlarının operatörü ile birlikte kiralanması (özel bir inşaat çeşidinde yer almayan)
1297|İş makinesi işletmeciliği|77.32.01|Bina ve bina dışı inşaatlarda kullanılan makine ve ekipmanların operatörsüz olarak kiralanması ve operasyonel leasingi (kurma/sökme hariç)
1298|Kara yolu ile yük taşımacılığı|49.41.01|Kara yolu ile şehir içi yük taşımacılığı (gıda, sıvı, kuru yük vb.) (gaz ve petrol ürünleri hariç)
1299|Kara yolu ile yük taşımacılığı|49.41.02|Kara yolu ile şehirler arası yük taşımacılığı (gıda, sıvı, kuru yük, vb.) (gaz ve petrol ürünleri hariç)
1300|Kara yolu ile yük taşımacılığı|49.41.03|Kara yolu ile uluslararası yük taşımacılığı (gıda, sıvı, kuru yük, vb.) (gaz ve petrol ürünleri hariç)
1301|Kara yolu ile yük taşımacılığı|49.41.05|Kara yolu ile canlı hayvan taşımacılığı (çiftlik hayvanları, kümes hayvanları, vahşi hayvanlar vb.)
1302|Kara yolu ile yük taşımacılığı|49.41.06|Sürücüsü ile birlikte kamyon, beton mikseri ve diğer motorlu yük taşıma araçlarının kiralanması
1303|Kara yolu ile yük taşımacılığı|49.41.08|Kara yolu ile şehir içi yük taşımacılığı (gaz ve petrol ürünleri, kimyasal ürünler vb.)
1304|Kara yolu ile yük taşımacılığı|49.41.09|Kara yolu ile şehirler arası yük taşımacılığı (gaz ve petrol ürünleri, kimyasal ürünler vb.)
1305|Kara yolu ile yük taşımacılığı|49.41.10|Kara yolu ile uluslararası yük taşımacılığı (gaz ve petrol ürünleri, kimyasal ürünler vb.)
1306|Kara yolu ile yük taşımacılığı|49.41.90|Kara yolu ile diğer yük taşımacılığı
1307|Kara yolu ile yük taşımacılığı|49.42.01|Ev ve iş yerlerine verilen taşımacılık hizmetleri
1308|Minibüsçülük|49.31.06|Minibüs ve dolmuş ile yapılan şehir içi ve banliyö yolcu taşımacılığı (belirlenmiş güzergahlarda)
1309|Minibüsçülük|49.31.90|Kara yoluyla tarifeli diğer yolcu taşımacılığı
1310|Nakliyat komisyonculuğu|52.26.03|Kara yolu yük nakliyat acentelerinin faaliyetleri
1311|Nakliyat komisyonculuğu|52.31.02|Kara yolu yük nakliyat komisyoncularının faaliyetleri
1312|Oto galericilik, oto kiralama|47.81.14|Otomobillerin ve hafif motorlu kara taşıtlarının perakende ticareti (elektrikli olanlar ile ambulans ve minibüs benzeri motorlu yolcu taşıtları dahil)
1313|Oto galericilik, oto kiralama|47.81.90|Diğer motorlu kara taşıtlarının perakende ticareti (kamyonlar, çekiciler, römorklar, yarı römorklar, kamp araçları vb., elektrikli olanlar dahil)
1314|Oto galericilik, oto kiralama|49.32.04|Kara yoluyla tarifesiz yolcu taşımacılığı
1315|Oto galericilik, oto kiralama|49.33.02|Sürücüsü ile birlikte diğer özel araç kiralama faaliyeti
1316|Oto galericilik, oto kiralama|77.11.01|Motorlu hafif kara taşıtlarının ve arabaların sürücüsüz olarak kiralanması ve operasyonel leasingi (motosiklet ve motokaravan için olanlar hariç)
1317|Oto galericilik, oto kiralama|77.12.01|Motorlu ağır kara taşıtlarının sürücüsüz olarak kiralanması ve operasyonel leasingi (ağırlığı 3.5 tondan daha fazla olanlar) (motokaravan için olanlar hariç)
1318|Oto kurtarıcılık|52.21.04|Kara yolu taşımacılığı ile ilgili özel ve ticari araçlar için çekme ve yol yardımı faaliyetleri
1319|Otobüsçülük|49.31.04|Halk otobüsü/otobüs ile yapılan şehir içi ve banliyö yolcu taşımacılığı
1320|Otobüsçülük|49.31.07|Kara yolu (otobüs, vb.) ile uluslararası yolcu taşımacılığı
1321|Otobüsçülük|49.31.08|Şehirler arası tarifeli kara yolu yolcu taşımacılığı
1322|Özel ambulans işletmeciliği|86.92.00|Ambulansla hasta taşıma
1323|Servis aracı işletmeciliği|49.31.09|Şehir içi, banliyö ve kırsal alanlarda kara yolu ile personel, öğrenci, vb. grup taşımacılığı (şehir içi personel ve okul servisleri, vb.)
1324|Servis aracı işletmeciliği|49.31.10|Kara yolu şehir içi ve şehirler arası havaalanı servisleri ile yolcu taşımacılığı
1325|Su yolu taşımacılığı|50.10.12|Deniz ve kıyı sularında yolcu gemilerinin ve teknelerinin mürettebatıyla birlikte kiralanması (gezinti tekneleri dahil)
1326|Su yolu taşımacılığı|50.10.13|Kıyı sularında yolcuların feribotlarla, kruvaziyer gemilerle ve teknelerle taşınması (deniz otobüsleri işletmeciliği dahil; uluslararası denizler ile göl ve nehirlerde yapılanlar hariç)
1327|Su yolu taşımacılığı|50.10.14|Deniz ve kıyı sularında yat işletmeciliği
